,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
21250,,,"('cleared', 'table')",6.0,,
21251,,,"('table', 'friend')",8.0,,
21252,,,"('order', 'tuna')",30.0,,
21253,,,"('tuna', 'dumpling')",34.0,,
21254,,,"('dumpling', 'appetizer')",23.0,,
21256,"('tao',)",13.0,,,,
21257,,,"('sashimi', '5')",7.0,,
21259,,,"('salad', '4')",6.0,,
21260,,,,,"('gave', 'four', 'stars')",38.0
21261,,,"('waiting', 'food')",47.0,,
21262,,,"('waitress', 'friendly')",98.0,,
21263,,,"('friendly', 'easy')",8.0,,
21265,,,,,"('highly', 'recommend', 'checking')",24.0
21268,,,"('appetizer', 'salmon')",7.0,,
21270,,,"('salad', 'arrived')",6.0,,
21271,"('secondary',)",8.0,,,,
21273,"('itching',)",11.0,,,,
21275,"('tong',)",7.0,"('tuna', 'dumplings')",94.0,,
21276,"('su',)",20.0,"('dumplings', 'dumplings')",8.0,,
21277,"('yuk',)",6.0,,,,
21279,"('smoother',)",9.0,,,,
21283,"('hover',)",24.0,,,,
21284,,,"('even', 'fried')",7.0,,
21285,"('voucher',)",17.0,,,,
21286,,,"('slices', 'raw')",6.0,,
21287,"('deceptively',)",7.0,"('raw', 'tuna')",55.0,"('rolls', 'seaweed', 'salad')",21.0
21288,"('creates',)",32.0,,,,
21294,"('2s',)",7.0,,,"('everything', 'great', 'service')",14.0
21295,"('backoverall',)",6.0,,,,
21296,,,"('sauce', 'three')",6.0,,
21301,,,"('tuna', 'sweet')",8.0,,
21302,,,"('sweet', 'crab')",6.0,,
21303,"('zones',)",6.0,,,,
21306,,,,,"('next', 'time', 'also')",10.0
21307,,,"('friend', 'also')",27.0,,
21308,"('pedro',)",6.0,,,,
21310,"('finesse',)",9.0,,,,
21311,,,"('thick', 'slices')",15.0,,
21312,"('boutique',)",10.0,,,,
21313,,,"('literally', 'melted')",19.0,,
21314,,,"('melted', 'mouths')",8.0,,
21315,"('joey',)",14.0,,,,
21316,,,,,"('going', 'back', 'soon')",45.0
21318,,,"('order', 'specialty')",19.0,,
21319,,,"('rolls', 'still')",43.0,,
21320,"('scenes',)",8.0,"('still', 'feeling')",10.0,,
21321,"('malvern',)",19.0,"('feeling', 'full')",20.0,,
21327,,,"('main', 'course')",177.0,,
21328,"('lad',)",6.0,"('course', 'ordered')",39.0,,
21329,,,"('ordered', 'godzilla')",16.0,,
21330,,,"('godzilla', 'roll')",201.0,,
21331,,,"('roll', '995')",6.0,,
21335,"('household',)",10.0,,,,
21336,"('squares',)",20.0,,,,
21337,"('crumble',)",10.0,"('came', 'promptly')",24.0,,
21338,"('275',)",10.0,,,,
21341,"('thereafter',)",13.0,,,,
21342,"('hiccup',)",15.0,,,,
21343,"('rectified',)",10.0,,,,
21344,,,"('bright', 'green')",16.0,,
21346,"('annoy',)",9.0,,,,
21348,,,,,"('eaten', 'dozen', 'times')",6.0
21350,,,,,"('times', 'since', 'moving')",8.0
21351,"('jurassic',)",8.0,"('roll', 'first')",44.0,,
21352,"('awesomemy',)",6.0,,,,
21354,,,,,"('one', 'favorite', 'lunch')",19.0
21355,,,"('high', 'expectations')",70.0,"('favorite', 'lunch', 'spots')",12.0
21356,"('ummm',)",9.0,,,,
21357,,,"('roll', 'pieces')",25.0,,
21361,,,"('rice', 'another')",8.0,,
21362,,,"('another', 'reason')",16.0,,
21364,"('shoving',)",6.0,,,,
21365,,,"('roll', 'crispy')",35.0,,
21366,,,"('crispy', 'tempura')",13.0,,
21367,,,"('tempura', 'battered')",25.0,,
21368,,,"('battered', 'shrimp')",10.0,,
21369,,,"('shrimp', 'cucumber')",23.0,,
21371,,,"('imitation', 'crab')",142.0,"('last', 'saturday', 'night')",14.0
21372,,,"('crab', 'avocado')",87.0,,
21373,,,"('avocado', 'inside')",38.0,,
21386,"('loooove',)",6.0,,,,
21387,"('sage',)",6.0,,,,
21388,"('sparkler',)",12.0,,,,
21389,,,"('textures', 'flavors')",18.0,,
21396,,,"('fried', 'roll')",70.0,,
21397,,,"('roll', 'inside')",11.0,,
21398,,,"('combination', 'spicy')",10.0,,
21401,"('tchoupitoulas',)",6.0,,,,
21403,"('float',)",12.0,,,,
21405,"('wonderfuli',)",7.0,,,,
21408,"('dorm',)",6.0,"('red', 'green')",26.0,,
21409,"('deliciousit',)",9.0,,,,
21411,"('novio',)",8.0,,,,
21415,,,"('fried', 'batter')",8.0,,
21417,,,"('simple', 'roll')",12.0,,
21421,"('goodas',)",7.0,,,,
21423,,,"('avocado', 'crunch')",9.0,,
21426,,,"('panko', 'crumbs')",8.0,,
21428,,,"('rolls', 'similar')",17.0,,
21429,,,,,"('looking', 'good', 'sushi')",92.0
21430,"('westin',)",30.0,,,"('good', 'sushi', 'roll')",14.0
21431,"('referred',)",21.0,,,,
21432,"('rhyme',)",6.0,,,,
21433,,,"('eight', 'pieces')",13.0,,
21435,"('overcrowded',)",17.0,,,"('dont', 'forget', 'ask')",7.0
21436,,,"('rolls', 'friend')",20.0,,
21440,"('meaty',)",77.0,"('dessert', 'menu')",54.0,,
21442,,,"('classic', 'japanese')",12.0,,
21445,,,"('tea', 'tempura')",14.0,,
21446,"('fani',)",9.0,"('tempura', 'ice')",101.0,,
21450,,,"('options', 'like')",51.0,,
21453,"('faithful',)",8.0,,,,
21457,,,,,"('roll', 'far', 'best')",10.0
21459,"('jjigae',)",13.0,,,,
21461,,,"('tax', 'tip')",64.0,,
21462,,,"('tip', 'included')",7.0,,
21465,"('mikimoto',)",65.0,"('budget', 'friendly')",10.0,,
21466,"('cardinals',)",8.0,"('friendly', 'restaurant')",43.0,,
21468,,,"('special', 'deals')",8.0,,
21470,,,"('sundays', 'mondays')",8.0,,
21472,,,"('carte', 'sushi')",28.0,,
21473,"('mic',)",17.0,"('sashimi', 'specialty')",13.0,,
21474,,,"('rolls', '30')",10.0,,
21475,"('loloverall',)",6.0,,,,
21478,,,"('busy', 'time')",52.0,,
21480,,,"('cozy', 'restaurant')",15.0,,
21489,,,"('hotel', 'nearby')",6.0,,
21491,,,"('searched', 'yelp')",7.0,,
21492,,,"('yelp', 'good')",12.0,,
21494,"('chickenshrimp',)",10.0,,,,
21495,"('foodgasm',)",7.0,"('came', 'highly')",18.0,,
21496,,,"('highly', 'rated')",15.0,,
21499,"('welloverall',)",14.0,"('gave', 'try')",49.0,,
21500,"('heed',)",7.0,"('try', 'started')",8.0,,
21501,,,"('started', 'hot')",8.0,,
21503,"('th',)",10.0,,,,
21504,"('33',)",18.0,,,,
21506,"('mikes',)",45.0,,,,
21507,"('memorial',)",13.0,,,,
21510,,,"('well', 'ambiance')",10.0,,
21511,"('unsweet',)",11.0,"('nice', 'table')",15.0,,
21513,"('rightthe',)",15.0,,,,
21514,,,"('attentive', 'definitely')",22.0,,
21515,"('wantons',)",9.0,"('recommend', 'giving')",50.0,,
21516,,,"('giving', 'try')",31.0,,
21518,,,"('food', 'chinese')",22.0,,
21521,,,"('best', 'tried')",7.0,,
21522,"('h2o',)",13.0,"('tried', 'many')",73.0,,
21523,,,"('now', 'go')",42.0,,
21524,,,"('go', 'fast')",9.0,,
21526,"('pokey',)",7.0,,,,
21528,,,"('sesame', 'chicken')",121.0,,
21530,,,"('plenty', 'two')",11.0,,
21532,,,"('tasted', 'fine')",17.0,,
21535,"('machi',)",29.0,"('average', 'price')",39.0,,
21537,,,"('others', 'service')",11.0,,
21539,"('alvernon',)",10.0,"('ive', 'done')",33.0,,
21540,,,"('done', 'take')",13.0,,
21541,"('jeremy',)",11.0,"('take', 'good')",32.0,,
21542,,,"('good', 'habachi')",7.0,,
21543,"('rockefeller',)",20.0,,,,
21544,"('treasures',)",6.0,,,,
21545,,,"('interesting', 'combinations')",12.0,,
21546,"('duplicate',)",6.0,,,,
21547,,,"('also', 'include')",13.0,,
21548,"('unwilling',)",8.0,,,,
21550,,,,,"('attentive', 'friendly', 'service')",9.0
21551,,,"('typically', 'dont')",26.0,"('friendly', 'service', 'delicious')",9.0
21552,,,,,"('service', 'delicious', 'sushi')",6.0
21553,,,"('bit', 'heavy')",36.0,,
21555,"('links',)",6.0,,,,
21557,,,,,"('appetizer', 'really', 'good')",10.0
21558,,,"('get', 'ton')",16.0,,
21559,,,"('ton', 'food')",70.0,,
21560,,,"('though', 'fried')",6.0,,
21561,,,"('rice', 'extra')",22.0,,
21562,,,"('extra', 'charge')",56.0,,
21563,"('sashiminigiri',)",7.0,,,,
21567,"('freret',)",8.0,"('salad', 'basic')",12.0,,
21569,,,"('tasty', 'shrimp')",16.0,,
21572,"('zin',)",7.0,"('gets', 'busy')",69.0,,
21573,,,"('busy', 'parking')",11.0,,
21574,,,"('lot', 'can')",25.0,,
21575,,,"('can', 'bit')",123.0,,
21576,,,"('bit', 'hard')",44.0,,
21577,"('hungrier',)",7.0,,,,
21581,,,"('sushi', 'weve')",33.0,,
21582,"('creole',)",18.0,"('weve', 'found')",25.0,,
21584,,,"('free', 'drinks')",12.0,,
21587,"('blunt',)",9.0,,,,
21589,,,"('friendly', 'environment')",21.0,,
21590,,,"('environment', 'comfortable')",6.0,,
21591,"('fulton',)",7.0,,,,
21592,,,"('sashimi', 'one')",20.0,,
21594,,,"('tried', 'reno')",11.0,,
21595,"('regions',)",10.0,"('reno', 'price')",6.0,,
21596,,,"('price', 'excellent')",14.0,,
21597,,,"('keep', 'coming')",188.0,"('reason', 'give', '5')",17.0
21598,,,"('back', 'place')",184.0,,
21600,,,"('halfoff', 'sushi')",9.0,,
21601,,,"('beat', 'sushi')",15.0,,
21602,"('pennsylvania',)",25.0,,,,
21604,"('bikini',)",6.0,"('come', 'week')",14.0,,
21605,,,"('week', 'now')",13.0,,
21606,,,"('now', 'like')",20.0,"('will', 'back', 'sure')",62.0
21607,"('lord',)",16.0,,,,
21608,,,"('month', 'since')",9.0,,
21609,,,"('since', 'ive')",123.0,,
21610,"('omit',)",10.0,,,,
21611,,,"('working', 'way')",10.0,,
21614,"('cushions',)",10.0,,,,
21616,,,,,"('least', 'every', 'two')",6.0
21617,,,,,"('every', 'two', 'weeks')",10.0
21620,"('etcthe',)",9.0,,,,
21622,"('faded',)",9.0,"('younger', 'crowd')",20.0,,
21623,"('cubed',)",17.0,,,,
21625,,,"('come', 'get')",31.0,,
21626,"('nikka',)",6.0,,,,
21628,,,"('sake', 'bomb')",41.0,,
21633,,,"('30', 'min')",51.0,,
21635,,,"('less', 'sushi')",11.0,,
21636,,,"('well', 'sweet')",15.0,,
21637,,,"('tempura', 'also')",41.0,,
21638,,,"('got', 'spring')",16.0,"('ask', 'spicy', 'mayo')",7.0
21639,,,"('rolls', 'calamari')",11.0,"('spicy', 'mayo', 'side')",12.0
21642,,,"('thing', 'world')",6.0,,
21644,,,"('werent', 'bad')",49.0,,
21646,"('downpour',)",6.0,"('35', 'stars')",156.0,,
21648,,,"('extra', '5')",9.0,,
21651,,,"('definitely', 'solid')",26.0,,
21652,,,"('choice', 'quick')",9.0,,
21657,"('billy',)",11.0,,,,
21658,"('joel',)",6.0,"('reason', 'dont')",37.0,,
21659,"('australian',)",14.0,,,,
21660,,,"('couldnt', 'make')",12.0,"('rolls', 'pretty', 'good')",92.0
21661,"('moody',)",11.0,,,"('good', 'food', 'definitely')",13.0
21662,,,"('roll', 'otherwise')",10.0,,
21664,,,"('quality', 'size')",11.0,,
21666,"('chang',)",17.0,,,,
21667,"('precious',)",8.0,,,,
21668,,,"('lunch', 'havent')",7.0,,
21669,,,"('havent', 'eaten')",39.0,,
21670,,,"('eaten', 'yet')",7.0,,
21671,,,"('yet', 'came')",6.0,,
21672,,,"('came', 'ordered')",32.0,,
21673,,,"('ordered', 'lunch')",96.0,,
21674,,,"('lunch', 'twice')",12.0,,
21675,,,"('twice', 'ordered')",10.0,,
21676,,,"('ordered', 'online')",41.0,,
21677,"('gothe',)",8.0,,,,
21680,,,"('tasty', 'enough')",19.0,,
21682,"('oftentimes',)",9.0,,,,
21683,,,"('favorite', 'quick')",6.0,,
21684,,,"('lunch', 'area')",11.0,,
21687,,,"('gone', 'food')",6.0,,
21690,,,,,"('second', 'time', 'sushi')",9.0
21691,"('inevitable',)",10.0,,,"('time', 'sushi', 'good')",16.0
21692,,,,,"('sushi', 'good', 'fish')",11.0
21694,,,"('years', 'even')",7.0,,
21697,,,,,"('fresh', 'sushi', 'good')",16.0
21699,"('tsukiji',)",6.0,,,,
21701,,,"('order', 'today')",7.0,,
21702,"('drastically',)",9.0,,,,
21703,,,"('hostess', 'told')",13.0,,
21705,"('claw',)",16.0,,,,
21707,"('tepan',)",10.0,,,,
21708,"('1895',)",25.0,,,,
21709,,,"('miss', 'old')",10.0,,
21712,,,"('pricey', 'delicious')",12.0,,
21713,"('wellfor',)",6.0,"('rolls', 'try')",57.0,,
21715,,,"('fire', 'dragon')",30.0,,
21716,,,"('sweet', 'rolls')",6.0,,
21717,"('woksabi',)",32.0,,,,
21719,"('cardboard',)",13.0,"('youll', 'likely')",12.0,,
21720,"('suffers',)",15.0,,,,
21721,"('pity',)",6.0,,,,
21723,,,"('relaxing', 'atmosphere')",28.0,,
21724,,,"('great', 'friendly')",92.0,,
21727,"('promote',)",11.0,,,,
21728,,,"('saying', 'best')",8.0,,
21729,,,"('best', 'asian')",36.0,,
21730,"('chiles',)",8.0,"('asian', 'cuisine')",168.0,,
21732,,,"('thats', 'okay')",23.0,"('decor', 'nice', 'modern')",9.0
21733,,,"('okay', 'dont')",7.0,,
21734,"('gary',)",20.0,"('think', 'theyre')",37.0,,
21735,,,"('theyre', 'trying')",23.0,,
21740,,,"('breakfast', 'burrito')",8.0,,
21750,,,"('asian', 'restaurant')",120.0,,
21753,,,"('rolls', 'flavorful')",16.0,,
21758,,,"('wasnt', 'typical')",7.0,,
21761,,,,,"('got', 'rock', 'shrimp')",6.0
21763,,,"('hard', 'describe')",11.0,,
21765,,,"('liked', 'overall')",11.0,,
21767,,,"('tasty', 'thai')",18.0,,
21768,,,"('food', 'food')",82.0,,
21769,,,"('food', 'truck')",32.0,"('good', 'can', 'get')",16.0
21771,,,"('served', 'pretty')",10.0,,
21772,,,"('quickly', 'price')",7.0,,
21775,"('wanton',)",11.0,,,,
21776,,,"('friendly', 'tried')",16.0,,
21777,"('bruce',)",16.0,"('tried', 'red')",13.0,"('veggie', 'sushi', 'rolls')",10.0
21778,"('downs',)",24.0,"('curry', 'beef')",26.0,"('rolls', 'ive', 'never')",15.0
21779,,,,,"('ive', 'never', 'seen')",74.0
21780,"('ityou',)",16.0,,,,
21781,"('sushiif',)",10.0,,,,
21782,,,"('soup', 'flavor')",10.0,,
21783,,,"('flavor', 'good')",111.0,"('roll', 'delicious', 'also')",15.0
21784,"('chefowner',)",15.0,"('good', 'gave')",26.0,,
21786,"('embedded',)",7.0,"('generous', 'amount')",46.0,,
21787,,,"('amount', 'beef')",7.0,,
21790,,,"('came', 'good')",36.0,,
21792,,,"('jasmine', 'rice')",51.0,,
21793,,,"('rice', 'small')",14.0,,
21795,"('retrieve',)",8.0,,,,
21797,"('keys',)",7.0,,,,
21799,,,"('want', 'dine')",16.0,,
21801,,,"('youll', 'still')",8.0,,
21802,,,"('still', 'served')",7.0,,
21803,"('bibim',)",20.0,"('served', 'plastic')",8.0,,
21805,"('dubu',)",9.0,,,,
21806,,,,,"('said', 'really', 'good')",9.0
21807,,,"('place', 'come')",120.0,,
21808,"('che',)",10.0,,,,
21809,,,"('chinese', 'sushi')",48.0,,
21810,,,"('sushi', 'big')",38.0,,
21812,,,"('started', 'eating')",25.0,,
21816,"('hottest',)",22.0,"('get', 'reno')",8.0,,
21818,,,"('roll', 'super')",76.0,,
21819,,,"('super', 'good')",98.0,,
21820,"('sono',)",9.0,"('good', 'add')",10.0,,
21821,"('bana',)",9.0,,,,
21824,,,"('dishes', 'chicken')",11.0,,
21825,,,"('rice', 'chicken')",79.0,,
21827,"('concierge',)",6.0,"('generals', 'chicken')",36.0,,
21828,"('mash',)",27.0,"('chicken', 'place')",7.0,,
21829,,,"('big', 'enough')",103.0,,
21831,,,"('big', 'parties')",18.0,,
21833,,,"('small', 'parking')",35.0,"('great', 'price', 'great')",10.0
21835,,,"('plenty', 'full')",6.0,,
21836,,,"('full', 'great')",23.0,,
21837,,,"('spot', 'south')",20.0,,
21838,,,"('south', 'reno')",22.0,,
21839,,,"('reno', 'food')",14.0,"('craving', 'korean', 'food')",11.0
21841,"('remote',)",11.0,,,,
21842,,,"('serve', 'one')",10.0,,
21843,,,,,"('st', 'pete', 'sushi')",8.0
21844,,,"('rolls', 'compared')",12.0,,
21845,,,"('compared', 'local')",18.0,,
21846,,,"('places', 'ive')",199.0,,
21847,"('throws',)",18.0,"('tried', 'spicy')",72.0,,
21848,,,,,"('right', 'around', 'corner')",60.0
21849,,,"('worth', 'noting')",19.0,,
21850,"('countryside',)",9.0,,,,
21851,"('thereif',)",7.0,"('well', 'miso')",14.0,,
21853,"('underseasoned',)",8.0,"('though', 'perhaps')",6.0,,
21854,,,"('perhaps', 'bit')",12.0,,
21855,,,"('bit', 'salty')",121.0,,
21857,,,"('edamame', 'salty')",6.0,,
21858,"('330',)",23.0,,,,
21861,,,"('tend', 'like')",14.0,,
21862,,,"('like', 'mine')",21.0,,
21866,,,"('dessert', 'green')",20.0,,
21868,"('ali',)",9.0,,,,
21869,,,,,"('behind', 'sushi', 'counter')",8.0
21870,,,"('quite', 'tasty')",151.0,,
21871,"('1214',)",13.0,"('tasty', 'much')",13.0,,
21872,"('hum',)",8.0,"('much', 'complain')",8.0,,
21880,"('awesomely',)",7.0,"('also', 'clean')",29.0,,
21882,,,"('experience', 'hibachi')",14.0,,
21883,,,"('restaurant', 'went')",37.0,,
21887,"('yong',)",8.0,"('night', 'friends')",68.0,,
21889,,,"('reservation', 'seated')",37.0,"('tasty', 'dipping', 'sauce')",6.0
21892,,,"('got', 'teriyaki')",38.0,,
21893,,,"('teriyaki', 'chicken')",294.0,,
21894,,,"('chicken', 'tasty')",26.0,,
21895,,,"('tasty', 'restaurant')",9.0,,
21897,,,"('never', 'felt')",44.0,,
21898,,,"('rushed', 'even')",7.0,,
21903,,,,,"('marinated', 'short', 'ribs')",8.0
21904,"('20th',)",10.0,"('mai', 'tai')",32.0,,
21907,,,"('ten', 'dollars')",9.0,,
21910,"('med',)",13.0,"('tasty', 'little')",37.0,,
21914,,,"('little', 'cheesy')",9.0,,
21916,,,"('like', 'fried')",66.0,,
21917,,,"('rice', 'heart')",6.0,,
21918,"('portobello',)",14.0,,,,
21921,,,"('star', 'price')",16.0,,
21922,"('kayla',)",8.0,"('price', 'food')",67.0,,
21924,"('tableware',)",7.0,,,,
21926,,,"('probably', 'wouldnt')",99.0,,
21927,,,"('wouldnt', 'go')",81.0,"('served', 'hot', 'stone')",8.0
21928,,,"('go', 'regular')",11.0,"('hot', 'stone', 'bowl')",24.0
21929,,,"('regular', 'basis')",59.0,,
21931,,,"('fun', 'try')",22.0,,
21932,,,"('try', 'chicken')",25.0,,
21933,,,"('chicken', 'rice')",132.0,,
21934,,,"('rice', 'soup')",76.0,,
21935,"('eggy',)",13.0,,,,
21936,,,"('big', 'portion')",48.0,,
21937,,,"('portion', 'great')",17.0,,
21938,,,"('great', 'broth')",19.0,,
21940,"('knight',)",6.0,,,,
21941,"('jones',)",7.0,,,,
21946,,,"('curry', 'pork')",14.0,,
21947,"('gm',)",12.0,,,,
21948,"('optional',)",10.0,,,,
21951,"('fights',)",6.0,"('creamy', 'delicious')",22.0,,
21952,,,"('delicious', 'enjoyed')",30.0,,
21953,"('dime',)",26.0,,,,
21955,,,"('dish', 'pork')",8.0,,
21958,,,"('tasty', 'try')",6.0,,
21961,,,"('order', 'take')",102.0,,
21962,,,"('take', 'ordered')",14.0,,
21963,"('busing',)",6.0,,,"('sushi', 'cant', 'comment')",8.0
21964,,,,,"('cant', 'comment', 'service')",10.0
21965,,,"('drink', 'waited')",8.0,,
21966,,,"('waited', 'sushi')",11.0,"('service', 'food', 'good')",50.0
21967,,,"('bar', 'back')",39.0,"('food', 'good', 'prices')",43.0
21969,,,"('looked', 'good')",122.0,,
21970,"('secrets',)",9.0,,,,
21972,,,"('small', 'selection')",38.0,,
21973,"('precision',)",8.0,"('selection', 'beer')",29.0,,
21974,,,"('beer', 'also')",12.0,,
21975,"('superman',)",14.0,,,,
21983,,,"('fresh', 'decent')",22.0,,
21985,,,"('slices', 'sushi')",6.0,,
21986,,,"('sushi', 'cooked')",30.0,,
21987,"('chickenthe',)",6.0,"('cooked', 'entree')",7.0,,
21988,,,"('good', '5')",19.0,"('various', 'sushi', 'rolls')",16.0
21989,,,,,"('sushi', 'rolls', 'spicy')",17.0
21990,,,,,"('tuna', 'roll', 'california')",18.0
21994,"('sushimatsu',)",22.0,,,,
21999,"('plague',)",7.0,,,,
22002,"('familyrun',)",13.0,,,,
22003,,,"('someone', 'got')",6.0,,
22004,,,"('got', 'sick')",14.0,"('bit', 'pricey', 'get')",12.0
22007,"('massively',)",7.0,,,"('id', 'definitely', 'order')",13.0
22008,,,"('good', 'ive')",195.0,,
22009,,,"('ive', 'japanese')",9.0,,
22011,,,"('good', 'came')",123.0,"('dont', 'mind', 'spending')",9.0
22012,,,"('came', 'im')",7.0,,
22013,,,"('im', 'expert')",21.0,,
22014,"('da',)",27.0,,,,
22016,,,"('roll', 'makes')",12.0,"('first', 'time', 'trying')",95.0
22017,,,"('makes', 'happy')",28.0,,
22018,,,"('happy', 'love')",6.0,,
22019,,,"('love', 'ginger')",23.0,,
22021,"('buckets',)",16.0,"('crunchy', 'shrimp')",110.0,,
22023,"('tartness',)",9.0,,,,
22026,,,"('ago', 'im')",10.0,,
22028,"('silk',)",11.0,,,,
22029,,,"('menu', 'item')",60.0,,
22032,"('slammin',)",11.0,,,,
22034,"('philadelphiai',)",6.0,,,,
22037,,,"('spot', 'get')",37.0,,
22038,"('forgo',)",6.0,,,,
22039,"('945',)",9.0,,,,
22040,"('ty',)",9.0,,,,
22041,,,"('time', 'everyone')",10.0,,
22042,,,"('everyone', 'always')",16.0,,
22043,"('yan',)",8.0,,,"('quality', 'fish', 'great')",13.0
22044,"('wu',)",18.0,,,,
22045,,,"('everyone', 'know')",21.0,,
22046,,,"('know', 'always')",7.0,"('everything', 'tasted', 'amazing')",7.0
22049,,,"('ready', '10')",17.0,,
22052,"('splurging',)",8.0,,,,
22053,,,"('small', 'hot')",12.0,"('one', 'sushi', 'chef')",27.0
22054,"('hindsight',)",9.0,"('hot', 'dog')",9.0,,
22057,,,"('styrofoam', 'containers')",6.0,,
22064,"('davis',)",11.0,,,"('youre', 'looking', 'good')",51.0
22065,"('chased',)",7.0,,,,
22066,,,"('kirin', 'beer')",6.0,,
22068,,,"('like', 'traditional')",43.0,"('quality', 'sushi', 'place')",14.0
22069,"('taxtip',)",9.0,,,,
22070,"('drinksi',)",11.0,"('tasty', 'fresh')",136.0,,
22075,"('suuuuper',)",6.0,,,"('ill', 'back', 'good')",7.0
22076,"('heh',)",6.0,,,"('good', 'service', 'nice')",32.0
22078,,,"('even', 'cheaper')",9.0,,
22080,"('deterred',)",12.0,,,,
22081,,,"('friends', 'first')",23.0,,
22082,,,"('time', 'coming')",49.0,,
22083,,,"('coming', 'im')",10.0,,
22084,"('lifethe',)",6.0,"('coming', 'got')",7.0,,
22085,,,"('got', 'salmon')",87.0,,
22086,,,"('burrito', 'good')",8.0,,
22087,"('sweaty',)",6.0,"('good', 'wow')",7.0,,
22089,,,"('wish', 'id')",13.0,,
22091,"('remarked',)",10.0,,,,
22092,"('explains',)",22.0,,,,
22094,,,"('unlimited', 'sushi')",47.0,,
22096,,,,,"('inside', 'really', 'nice')",15.0
22097,,,"('soup', 'spicy')",40.0,"('really', 'nice', 'food')",11.0
22098,,,"('roll', 'mexican')",57.0,,
22099,,,"('roll', 'quality')",20.0,,
22100,,,"('expected', 'price')",10.0,,
22102,"('loosing',)",7.0,,,,
22103,"('research',)",35.0,"('gyoza', 'good')",43.0,,
22106,,,"('though', 'busy')",16.0,,
22107,,,"('busy', 'get')",21.0,,
22108,,,"('get', 'crowded')",66.0,,
22110,,,"('peak', 'times')",28.0,,
22111,,,"('times', 'bit')",7.0,,
22112,,,"('bit', 'tough')",22.0,,
22113,,,"('tough', 'find')",12.0,,
22114,,,"('find', 'worth')",8.0,,
22115,"('duty',)",25.0,,,,
22120,"('entitled',)",9.0,,,,
22129,,,"('pretty', 'sure')",101.0,,
22130,,,"('just', 'found')",30.0,,
22131,,,"('found', 'new')",65.0,,
22132,,,"('new', 'local')",13.0,,
22133,,,"('local', 'goto')",8.0,,
22134,,,"('food', 'now')",23.0,,
22138,"('unattended',)",9.0,,,,
22142,,,"('prompt', 'friendly')",98.0,,
22143,,,"('friendly', 'prices')",64.0,,
22144,"('laotian',)",9.0,,,,
22147,,,"('got', 'lot')",40.0,,
22148,,,"('food', 'something')",10.0,,
22149,,,"('6', 'rolls')",74.0,"('within', '15', 'minutes')",21.0
22156,,,,,"('like', 'will', 'definitely')",6.0
22157,"('twister',)",9.0,,,,
22158,,,"('byob', 'helps')",7.0,,
22159,"('pounded',)",7.0,,,,
