,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
21211,"('695',)",8.0,"('good', 'today')",15.0,,
21213,,,"('memorial', 'day')",14.0,,
21217,,,"('ordered', 'regular')",12.0,,
21220,,,"('fried', 'calamari')",30.0,,
21224,"('pulverized',)",6.0,,,,
21229,,,"('return', 'ordered')",10.0,,
21230,,,"('rolls', '3')",17.0,,
21232,,,"('rice', 'way')",19.0,,
21237,,,"('fish', 'sushi')",56.0,,
21239,"('designer',)",6.0,,,,
21243,,,"('chewy', 'rubbery')",6.0,,
21246,,,"('rest', 'rolls')",11.0,,
21247,,,"('rolls', 'left')",16.0,,
21252,,,,,"('try', 'new', 'restaurant')",7.0
21253,"('highlights',)",7.0,"('still', 'paid')",14.0,,
21261,,,"('hour', 'didnt')",12.0,"('writing', 'bad', 'review')",10.0
21263,,,"('however', 'saw')",6.0,,
21264,"('77',)",6.0,"('saw', 'many')",10.0,,
21265,,,"('people', 'took')",11.0,,
21267,,,"('delivery', 'orders')",11.0,,
21268,,,"('orders', 'gave')",7.0,,
21271,,,"('night', 'one')",20.0,,
21272,,,"('one', 'cook')",15.0,,
21280,"('safer',)",8.0,"('whole', 'night')",13.0,,
21284,,,"('guys', 'just')",7.0,,
21285,,,"('try', 'go')",10.0,,
21286,,,"('go', 'nothing')",6.0,,
21290,,,"('service', 'lackluster')",8.0,,
21291,,,"('lackluster', 'food')",6.0,,
21292,,,"('4', 'rolls')",110.0,,
21293,,,"('rolls', 'one')",76.0,"('waited', '45', 'minutes')",63.0
21296,"('cobb',)",6.0,,,,
21298,,,"('mile', 'away')",19.0,,
21299,,,"('hour', '45')",24.0,,
21300,"('kietzke',)",8.0,"('minutes', 'arrive')",18.0,,
21302,,,"('called', 'hour')",13.0,,
21304,,,"('check', 'status')",19.0,,
21305,,,"('status', 'order')",15.0,,
21306,,,"('order', 'person')",21.0,,
21308,,,"('understand', 'us')",7.0,,
21309,,,"('wanted', 'place')",10.0,,
21310,,,"('order', 'told')",112.0,,
21317,,,"('cancel', 'order')",69.0,,
21318,,,"('order', 'answer')",7.0,,
21319,,,"('answer', 'phone')",47.0,,
21320,,,"('phone', 'calls')",24.0,,
21324,,,"('bill', 'gave')",10.0,"('happy', 'hour', 'prices')",30.0
21325,,,"('us', '1')",23.0,,
21328,,,"('chopsticks', 'soy')",10.0,,
21330,,,,,"('us', '10', 'minutes')",17.0
21332,"('arrange',)",6.0,,,,
21335,"('moto',)",13.0,"('rice', 'falling')",10.0,,
21338,,,"('recommend', 'ever')",8.0,,
21343,,,"('roach', 'crawling')",20.0,"('brought', 'us', 'one')",8.0
21344,"('pineapples',)",6.0,,,,
21347,,,"('manager', 'nothing')",21.0,,
21350,,,"('say', 'oh')",10.0,,
21354,,,"('never', 'ordered')",44.0,,
21355,,,"('sashimi', 'combo')",19.0,,
21357,,,"('fresh', 'husband')",6.0,,
21361,,,"('sushi', 'came')",127.0,,
21362,,,"('came', 'hungry')",6.0,,
21364,"('diaper',)",8.0,,,,
21369,,,"('drenched', 'sauce')",18.0,,
21370,,,"('sauce', 'couldnt')",9.0,"('customer', 'will', 'never')",6.0
21381,"('quickest',)",6.0,,,,
21389,"('shriveled',)",8.0,,,,
21390,,,,,"('tonight', 'first', 'time')",12.0
21393,,,"('table', 'waitress')",37.0,,
21394,,,"('waitress', 'decided')",7.0,,
21395,,,"('add', '20')",6.0,,
21396,"('deer',)",8.0,"('20', 'gratuity')",37.0,,
21397,"('headlights',)",6.0,,,"('write', 'bad', 'review')",29.0
21399,,,"('total', 'bill')",27.0,,
21401,,,"('us', 'always')",9.0,,
21402,,,"('always', 'tip')",16.0,,
21403,,,"('tip', '20')",15.0,,
21405,,,"('service', 'told')",21.0,,
21408,,,"('food', 'beverage')",9.0,,
21411,,,"('told', 'allowed')",7.0,,
21413,,,"('wanted', 'speak')",14.0,"('ginger', 'salad', 'dressing')",8.0
21415,"('unprofessionally',)",6.0,,,,
21417,,,"('made', 'sound')",6.0,,
21418,,,"('sound', 'like')",13.0,,
21424,"('regional',)",6.0,"('5', 'min')",46.0,,
21426,,,"('standing', 'next')",13.0,,
21431,,,"('rolling', 'eyes')",13.0,,
21435,"('blessed',)",6.0,,,,
21437,,,"('get', 'away')",38.0,,
21440,,,"('time', 'people')",17.0,,
21441,,,"('people', 'just')",53.0,,
21449,"('faves',)",6.0,,,,
21450,,,"('come', 'across')",18.0,,
21454,,,"('business', 'never')",13.0,,
21455,,,"('back', 'called')",13.0,,
21456,"('hungrier',)",6.0,"('called', 'place')",44.0,,
21457,,,"('place', 'go')",193.0,,
21458,,,"('order', 'informed')",8.0,,
21461,,,"('thats', 'fine')",59.0,,
21462,"('crunched',)",8.0,,,,
21463,"('helps',)",14.0,"('ill', 'give')",43.0,,
21467,,,"('wifes', 'birthday')",19.0,,
21470,,,"('always', 'wanted')",12.0,"('going', 'back', 'first')",13.0
21472,,,"('east', 'coast')",8.0,,
21480,,,"('hands', 'us')",8.0,,
21482,"('chuck',)",9.0,,,,
21487,,,"('fried', 'oysters')",6.0,,
21490,,,"('coconut', 'shrimp')",27.0,,
21493,,,"('writing', 'review')",73.0,,
21497,"('rundown',)",9.0,"('shrimp', 'said')",7.0,,
21511,,,"('im', 'waiting')",18.0,,
21514,,,"('disgusting', 'place')",21.0,,
21524,,,"('beside', 'us')",18.0,,
21531,,,"('im', 'definitely')",13.0,,
21536,,,"('food', 'shrimp')",8.0,,
21539,"('itsuki',)",13.0,"('run', 'mill')",11.0,,
21540,"('tablet',)",12.0,,,,
21545,,,"('plain', 'old')",9.0,"('customer', 'service', 'ive')",30.0
21546,,,,,"('ive', 'ever', 'seen')",66.0
21551,"('prize',)",6.0,,,,
21553,"('bent',)",14.0,,,,
21555,"('anxious',)",9.0,"('like', 'watered')",12.0,,
21565,"('customersi',)",6.0,"('hungry', 'didnt')",9.0,,
21568,,,"('place', 'potential')",8.0,,
21573,"('vehicle',)",7.0,,,,
21574,,,"('management', 'owner')",6.0,,
21583,,,"('clean', 'restaurant')",7.0,,
21587,,,"('take', 'good')",9.0,,
21592,,,"('upset', 'stomachs')",8.0,,
21595,,,"('leaving', 'place')",7.0,,
21596,,,"('two', 'days')",48.0,,
21604,,,"('may', 'need')",7.0,,
21605,,,"('need', 'make')",9.0,,
21608,,,"('department', 'will')",7.0,,
21609,,,"('definitely', 'never')",29.0,,
21610,,,"('back', 'good')",38.0,,
21614,,,"('group', '20')",10.0,,
21615,"('lite',)",7.0,"('20', 'people')",20.0,,
21616,"('jjs',)",9.0,"('people', 'told')",15.0,,
21617,,,"('told', 'cant')",18.0,,
21618,,,"('cant', 'make')",45.0,,
21619,,,"('make', 'reservations')",35.0,,
21631,"('approve',)",8.0,,,,
21635,"('pens',)",7.0,"('tables', 'people')",26.0,,
21639,,,"('said', 'idea')",7.0,,
21644,,,"('first', 'walked')",25.0,,
21647,"('emphasis',)",8.0,,,,
21649,"('tenderloin',)",6.0,,,,
21654,,,"('saw', 'us')",31.0,,
21655,,,"('come', 'asked')",17.0,,
21656,,,"('asked', 'help')",7.0,,
21659,,,"('said', 'people')",14.0,,
21660,,,"('people', 'getting')",14.0,,
21661,,,"('tables', 'together')",15.0,,
21663,,,"('put', 'us')",34.0,,
21664,,,"('went', 'sit')",7.0,,
21665,,,,,"('place', 'worst', 'customer')",8.0
21666,,,,,"('customer', 'service', 'restaurant')",11.0
21668,"('forgiven',)",6.0,"('going', 'sit')",12.0,,
21670,,,"('couldnt', 'save')",6.0,,
21671,"('accidents',)",8.0,,,,
21672,,,"('first', 'come')",31.0,,
21673,"('72',)",7.0,"('come', 'first')",43.0,,
21674,,,"('first', 'serve')",23.0,,
21675,,,,,"('told', 'us', 'come')",9.0
21676,,,,,"('us', 'come', 'back')",18.0
21680,,,"('come', 'place')",45.0,"('get', 'correct', 'order')",8.0
21681,"('campus',)",11.0,,,,
21683,"('starch',)",14.0,,,,
21684,,,"('soon', 'walked')",42.0,,
21685,,,"('lady', 'asked')",9.0,,
21686,,,"('asked', 'reservation')",15.0,,
21687,,,"('reservation', 'said')",15.0,,
21690,,,"('wait', 'im')",11.0,,
21695,,,"('empty', 'table')",37.0,,
21696,,,"('table', 'middle')",10.0,,
21698,,,"('decided', 'sit')",27.0,,
21699,,,"('sit', 'sushi')",37.0,,
21700,,,"('bar', 'waitress')",14.0,,
21702,,,"('tea', 'got')",8.0,,
21703,,,"('got', 'right')",23.0,,
21704,,,"('away', 'looked')",8.0,,
21705,,,"('menu', 'waited')",9.0,,
21706,,,"('waited', 'waitress')",10.0,,
21707,,,"('waitress', 'take')",21.0,,
21709,"('viet',)",6.0,,,,
21711,"('absence',)",7.0,,,,
21713,,,"('later', 'waitress')",23.0,"('never', 'eat', 'will')",8.0
21714,,,,,"('eat', 'will', 'never')",9.0
21715,,,"('theyre', 'really')",7.0,,
21716,"('budge',)",12.0,"('really', 'busy')",31.0,,
21717,,,"('busy', 'food')",15.0,,
21721,,,"('boyfriend', 'asked')",10.0,,
21723,,,"('restaurant', 'got')",33.0,,
21724,,,"('food', 'yet')",41.0,,
21726,,,"('happened', 'said')",12.0,,
21727,,,"('said', 'well')",93.0,,
21728,,,"('well', 'wait')",8.0,,
21729,,,"('wait', 'minutes')",13.0,,
21730,,,"('minutes', 'see')",11.0,,
21733,"('milkshakes',)",11.0,,,,
21734,"('trailer',)",7.0,,,"('soup', 'seaweed', 'salad')",10.0
21736,,,"('ended', 'walking')",20.0,,
21738,,,"('patient', 'person')",6.0,,
21739,,,"('person', 'called')",6.0,,
21740,,,"('called', 'waitress')",27.0,,
21741,,,"('told', 'leave')",17.0,,
21742,,,"('leave', 'food')",19.0,,
21743,,,"('told', 'waiting')",17.0,,
21744,,,"('hour', 'got')",23.0,,
21747,,,"('said', 'gave')",9.0,,
21748,,,"('check', 'pay')",9.0,,
21754,,,"('ever', 'terrible')",10.0,,
21756,,,"('large', 'groups')",14.0,,
21758,,,"('two', 'hours')",154.0,,
21759,"('weigh',)",9.0,"('still', 'received')",30.0,,
21763,,,"('cold', 'service')",13.0,,
21765,,,"('terrible', 'management')",20.0,,
21767,,,"('rolls', 'fresh')",14.0,,
21768,"('filtered',)",13.0,"('fresh', 'tasty')",10.0,,
21778,,,"('family', 'business')",6.0,,
21783,,,"('must', 'say')",62.0,,
21784,,,"('back', 'establishment')",18.0,,
21785,"('telephone',)",11.0,,,,
21786,,,"('service', 'beyond')",29.0,,
21790,"('ladle',)",7.0,,,,
21792,"('25th',)",8.0,"('bland', 'flavorless')",18.0,"('went', 'back', 'get')",8.0
21793,,,"('flavorless', 'sushi')",7.0,,
21794,,,"('sushi', 'couldnt')",20.0,,
21806,,,"('lack', 'business')",6.0,,
21808,"('licenses',)",6.0,,,,
21813,"('insect',)",10.0,,,,
21814,,,"('hope', 'can')",23.0,,
21815,"('supported',)",8.0,"('can', 'turn')",13.0,,
21816,,,"('turn', 'around')",28.0,,
21817,,,"('around', 'will')",12.0,,
21819,"('ponytail',)",6.0,,,,
21822,,,"('customer', 'food')",9.0,,
21831,,,"('table', 'two')",41.0,,
21835,"('v',)",10.0,"('available', 'table')",9.0,,
21839,"('industrial',)",8.0,"('sitting', 'watching')",6.0,,
21844,,,"('took', 'business')",12.0,,
21848,,,"('pretty', 'darn')",7.0,,
21849,"('699',)",7.0,,,,
21853,"('downgraded',)",6.0,,,,
21854,,,"('reviews', 'thought')",20.0,,
21857,"('nah',)",9.0,,,,
21858,,,"('menu', 'online')",31.0,,
21860,,,"('takeout', 'menu')",6.0,,
21870,,,"('wrong', 'first')",9.0,,
21871,,,"('first', 'menu')",9.0,,
21884,,,"('sushi', '2')",26.0,,
21889,"('12pm',)",6.0,"('yummy', 'sushi')",8.0,,
21900,,,"('fresh', 'good')",28.0,,
21901,,,"('good', 'just')",38.0,,
21902,,,"('one', 'type')",10.0,,
21905,,,"('piece', 'crap')",6.0,,
21908,,,"('already', 'told')",11.0,,
21913,,,"('nearly', 'everything')",6.0,,
21922,,,"('disappointed', 'dont')",21.0,,
21923,,,"('think', 'sushi')",31.0,,
21924,,,"('good', 'staff')",12.0,,
21925,,,"('staff', 'horrible')",14.0,,
21929,"('reimburse',)",10.0,,,,
21930,"('recognition',)",10.0,"('placing', 'order')",60.0,,
21931,,,"('order', 'can')",43.0,,
21932,,,"('can', 'blame')",7.0,,
21934,,,"('im', 'sitting')",27.0,,
21935,,,"('table', '15')",23.0,,
21942,"('huffed',)",9.0,,,,
21943,"('puffed',)",6.0,"('order', 'wrong')",189.0,,
21944,,,"('wrong', 'never')",13.0,,
21945,,,"('never', 'bring')",8.0,,
21947,,,"('refill', 'never')",12.0,,
21948,,,"('never', 'get')",76.0,,
21949,,,"('get', 'anyone')",9.0,,
21952,"('145',)",9.0,"('etc', 'however')",6.0,,
21953,,,"('however', 'think')",6.0,,
21955,"('14th',)",6.0,"('thing', 'place')",32.0,,
21961,,,"('dirty', 'plates')",32.0,,
21964,,,"('restaurant', 'ever')",99.0,,
21972,,,"('restaurants', 'around')",29.0,,
21973,,,"('around', 'world')",15.0,,
21978,,,"('many', 'issues')",8.0,,
21983,"('dec',)",7.0,,,,
21986,"('chilli',)",7.0,,,,
21989,,,"('two', 'stars')",30.0,,
21996,,,"('neither', 'one')",12.0,,
21997,,,"('one', 'staff')",21.0,,
21998,,,"('staff', 'wanted')",6.0,,
21999,,,"('wanted', 'take')",41.0,,
22000,,,"('order', 'sit')",6.0,,
22002,,,"('minutes', 'watching')",13.0,,
22004,,,"('order', 'bar')",11.0,,
22009,,,"('lets', 'get')",17.0,,
22010,,,"('food', 'wife')",13.0,,
22012,,,"('experienced', 'sushi')",12.0,,
22020,,,"('miso', 'tasted')",6.0,,
22021,,,"('tasted', 'burnt')",7.0,,
22025,,,,,"('customer', 'service', 'horrible')",45.0
22027,,,"('ca', 'roll')",13.0,,
22028,,,"('tuna', 'spicy')",35.0,,
22034,,,,,"('gratuity', 'already', 'added')",7.0
22037,,,"('dont', 'mean')",17.0,,
22042,,,"('know', 'proper')",6.0,,
22047,,,"('tell', 'difference')",17.0,,
22050,,,"('roll', 'bad')",15.0,,
22051,,,"('bad', 'better')",6.0,,
22054,,,,,"('lack', 'customer', 'service')",41.0
22056,,,"('say', 'left')",21.0,,
22061,,,,,"('2nd', 'last', 'time')",6.0
22062,,,"('waiting', 'pay')",7.0,,
22063,"('sandals',)",18.0,,,,
22064,"('toed',)",6.0,,,,
22069,"('watering',)",7.0,,,,
22070,,,"('hunt', 'waitress')",6.0,,
22071,,,"('waitress', 'order')",14.0,,
22073,,,"('get', 'card')",11.0,,
22074,,,"('card', 'back')",32.0,,
22076,,,"('order', '40')",9.0,,
22077,,,"('terrible', 'went')",15.0,,
22078,,,"('went', 'first')",50.0,,
22079,"('acoustics',)",6.0,"('time', 'try')",21.0,,
22085,"('urinal',)",9.0,,,,
22091,,,"('want', 'hear')",18.0,,
22093,,,"('im', 'eating')",21.0,,
22098,,,"('get', 'eat')",35.0,,
22103,,,"('menu', 'us')",7.0,,
22104,,,"('us', 'look')",13.0,,
22106,,,"('like', 'really')",37.0,,
22107,,,"('really', 'nice')",71.0,,
22112,,,"('really', 'shame')",16.0,,
22115,,,"('new', 'customers')",23.0,,
22121,,,"('end', 'dinner')",22.0,,
22122,,,"('dinner', 'somewhere')",7.0,,
22125,,,,,"('manager', 'comes', 'back')",6.0
22126,,,"('place', 'future')",7.0,"('comes', 'back', 'says')",22.0
22129,,,,,"('cant', 'go', 'back')",9.0
22130,,,"('came', 'like')",24.0,,
22131,,,"('like', '40')",7.0,,
22132,,,"('minutes', 'closed')",10.0,,
22135,,,"('leave', 'im')",7.0,,
22138,,,"('unagi', 'roll')",8.0,,
22139,,,"('roll', 'barely')",9.0,,
22142,,,"('took', 'long')",162.0,,
22143,,,"('table', 'behind')",42.0,,
22144,"('25min',)",6.0,"('ordered', 'us')",22.0,,
22146,,,"('left', 'lot')",21.0,,
22147,"('indistinguishable',)",8.0,"('lot', 'desired')",40.0,,
22149,,,"('just', 'way')",17.0,,
22154,,,"('tried', 'twice')",9.0,,
22155,,,"('twice', 'ive')",6.0,,
22157,,,"('thing', 'ive')",24.0,,
22160,,,"('found', 'good')",8.0,,
22161,,,"('service', 'service')",20.0,,
22162,,,"('service', 'excellent')",26.0,,
22168,,,"('sushi', 'fan')",19.0,,
22170,,,"('however', 'place')",13.0,,
22178,,,"('even', 'pay')",9.0,,
22180,,,"('food', 'far')",23.0,,
22186,,,"('main', 'problem')",10.0,,
22189,,,"('trying', 'hard')",10.0,,
22192,"('4000',)",8.0,"('type', 'place')",12.0,,
22195,"('patties',)",7.0,,,,
22197,"('unbalanced',)",6.0,,,,
22198,,,"('comes', 'sushi')",22.0,,
22201,,,"('something', 'taken')",6.0,,
22204,,,"('traditional', 'sushi')",18.0,,
22209,"('downs',)",12.0,,,,
22213,,,"('food', 'especially')",20.0,,
22214,,,"('especially', 'sushi')",21.0,,
22220,,,"('taste', 'place')",6.0,,
22221,"('funds',)",6.0,,,,
22229,"('zagat',)",7.0,,,,
22230,,,"('part', 'town')",6.0,,
22231,,,"('town', 'place')",7.0,,
22232,,,"('place', 'far')",21.0,,
22233,"('fishing',)",7.0,"('far', 'better')",49.0,,
22234,,,"('better', 'can')",14.0,,
22236,,,"('money', 'elsewhere')",52.0,,
22237,"('embarrassingly',)",11.0,,,,
22241,,,"('place', 'eaten')",7.0,,
22242,,,"('eaten', 'times')",11.0,,
22243,,,"('times', 'maybe')",6.0,,
22246,"('nets',)",11.0,"('great', 'concept')",11.0,,
22249,,,"('1', '2')",27.0,,
22251,,,"('menu', 'great')",7.0,,
22254,,,"('however', 'sushi')",17.0,,
22257,,,"('sushi', 'people')",21.0,,
22258,,,"('people', 'sushi')",19.0,,
22259,"('grandfather',)",6.0,,,,
22261,,,,,"('closed', 'even', 'though')",11.0
22264,,,"('final', 'visit')",13.0,,
22271,"('george',)",7.0,,,,
22275,,,"('pretty', 'late')",7.0,,
22279,,,"('sushi', 'sushi')",108.0,,
22288,,,,,"('get', 'good', 'sushi')",7.0
22290,,,,,"('sushi', 'first', 'thing')",6.0
22296,"('carafe',)",11.0,"('touch', 'sushi')",7.0,,
22299,,,"('even', 'mention')",12.0,,
22304,,,"('check', 'ready')",6.0,,
22305,,,"('ready', 'leave')",60.0,,
22306,,,"('leave', 'wanted')",6.0,,
22310,"('hawk',)",8.0,,,,
22312,,,"('gave', 'card')",12.0,,
22318,,,,,"('rolls', 'mediocre', 'best')",6.0
22325,,,"('came', 'friend')",16.0,,
22327,,,"('cash', 'just')",7.0,,
22335,,,"('really', 'needs')",30.0,,
22340,,,,,"('pretty', 'much', 'every')",7.0
22341,"('compd',)",7.0,,,,
22342,,,"('sushi', 'keep')",6.0,,
22343,,,"('keep', 'driving')",9.0,,
22344,"('blanc',)",9.0,,,,
22345,,,"('like', 'freezer')",11.0,,
22346,"('mgmt',)",11.0,"('freezer', 'burn')",18.0,,
22348,,,"('ive', 'coming')",38.0,,
22351,,,"('since', 'small')",7.0,,
22356,,,"('3', 'small')",22.0,,
22357,,,"('small', 'children')",17.0,,
22360,,,"('ate', 'last')",35.0,"('4', '5', 'stars')",9.0
22361,,,"('last', 'weekend')",26.0,,
22363,,,"('oh', 'man')",13.0,,
22367,,,"('sushi', 'hibachi')",53.0,,
22370,"('waitor',)",8.0,"('eats', 'sushi')",13.0,,
22371,,,"('sushi', 'stomach')",6.0,,
22374,,,"('order', 'first')",46.0,,
22377,,,,,"('really', 'excited', 'try')",18.0
22380,,,,,"('absolutely', 'worst', 'experience')",7.0
22381,,,,,"('worst', 'experience', 'ever')",123.0
22382,,,,,"('experience', 'ever', 'sushi')",7.0
22383,,,"('best', 'chef')",6.0,"('ever', 'sushi', 'restaurant')",9.0
22384,,,"('chef', 'behind')",14.0,,
22390,,,"('asking', 'food')",11.0,,
22391,,,"('im', 'wondering')",7.0,,
22397,,,"('cook', 'us')",9.0,,
22398,,,"('always', 'left')",8.0,,
22415,,,,,"('just', 'cant', 'believe')",9.0
22417,,,"('added', '15')",6.0,,
22418,,,"('15', 'gratuity')",8.0,"('customer', 'service', 'went')",17.0
22420,,,,,"('went', 'dinner', 'tonight')",10.0
22424,,,,,"('sushi', 'bar', 'ordered')",9.0
22425,,,"('gratuity', 'added')",24.0,,
22428,,,"('worked', 'restaurants')",17.0,,
22442,,,"('week', 'later')",19.0,,
22446,"('gals',)",7.0,,,,
22449,,,,,"('minutes', 'later', 'got')",25.0
22451,"('browning',)",7.0,,,,
22452,"('amateur',)",20.0,,,,
22453,,,"('covered', 'grease')",6.0,,
22455,,,"('disgusting', 'thing')",10.0,,
22456,,,"('ever', 'think')",9.0,,
22458,"('devoid',)",11.0,,,,
22461,,,,,"('trying', 'new', 'places')",8.0
22464,,,,,"('unfortunately', 'will', 'never')",7.0
22465,,,"('long', 'never')",6.0,"('never', 'return', 'place')",22.0
22468,,,"('piece', 'shit')",8.0,,
22474,"('zoo',)",7.0,,,,
22477,,,"('called', 'cops')",8.0,,
22478,,,,,"('poor', 'quality', 'sushi')",19.0
22481,,,"('ran', 'back')",11.0,,
22482,,,"('back', 'side')",8.0,,
22484,"('tubs',)",9.0,,,,
22496,,,"('screw', 'place')",6.0,,
22497,,,"('even', 'think')",44.0,,
22499,"('employer',)",7.0,,,,
22506,,,"('fish', 'quality')",45.0,,
22507,,,"('quality', 'rolls')",22.0,,
22508,,,,,"('order', 'never', 'came')",15.0
22515,"('scum',)",6.0,,,,
22519,,,"('like', 'metal')",6.0,,
22521,,,"('roll', 'cooked')",14.0,,
22523,,,,,"('20', 'minutes', 'waitress')",10.0
22524,,,,,"('minutes', 'waitress', 'come')",11.0
22530,,,"('ok', 'fish')",6.0,,
22532,,,"('place', '1')",32.0,,
22538,,,,,"('will', 'back', 'went')",11.0
22540,"('grated',)",8.0,,,,
22544,,,"('service', 'nonexistent')",19.0,,
22546,,,,,"('2', 'sushi', 'chefs')",10.0
22547,,,"('order', 'rather')",6.0,,
22552,,,"('told', 'pay')",20.0,,
22553,,,"('pay', 'dish')",7.0,,
22554,,,"('dish', 'even')",13.0,,
22562,,,"('get', 'business')",23.0,,
22563,,,"('business', 'ever')",12.0,,
22564,,,"('ever', 'made')",14.0,,
22567,,,"('previous', 'reviews')",18.0,,
22569,,,,,"('took', '20', 'min')",15.0
22571,,,"('valentines', 'day')",112.0,,
22573,"('108',)",10.0,"('almost', '2')",59.0,,
22574,,,"('2', 'weeks')",41.0,,
22575,,,"('weeks', 'advance')",14.0,,
22580,,,"('hostess', 'called')",7.0,,
22585,,,"('tasting', 'menu')",15.0,,
22591,"('servicethis',)",6.0,,,,
22592,"('rehearsal',)",6.0,,,,
22595,"('df',)",7.0,,,,
22599,"('robata',)",10.0,,,,
22600,,,"('just', 'sushi')",24.0,,
22601,,,"('sushi', 'called')",14.0,,
22606,,,,,"('story', 'short', 'will')",6.0
22609,,,"('try', 'help')",6.0,,
22611,,,"('resolve', 'situation')",7.0,,
22619,,,"('lack', 'communication')",16.0,,
22622,,,"('visit', 'restaurant')",35.0,,
22627,,,"('handled', 'situation')",11.0,,
22628,,,,,"('food', 'good', 'service')",109.0
22629,,,"('friend', 'recommended')",8.0,"('good', 'service', 'terrible')",13.0
22630,,,"('recommended', 'place')",31.0,,
22631,,,"('place', 'take')",33.0,,
22633,,,"('friend', 'town')",15.0,,
22643,,,"('says', 'nothing')",12.0,,
22644,,,"('nothing', 'us')",13.0,,
22651,,,"('comes', 'tells')",14.0,,
22652,,,"('tells', 'us')",65.0,,
22653,,,"('us', 'closing')",15.0,,
22655,,,"('disappointed', 'thought')",6.0,,
22663,,,,,"('new', 'years', 'eve')",39.0
22678,,,"('reservation', 'got')",14.0,,
22679,,,"('minutes', 'early')",14.0,,
22680,"('nov',)",8.0,,,,
22690,,,"('sitting', '15')",6.0,,
22699,"('rotating',)",7.0,,,"('food', 'average', 'best')",28.0
22703,,,"('buzzing', 'around')",7.0,,
22707,,,"('3', 'separate')",17.0,,
22708,"('sunda',)",8.0,,,,
22710,,,"('35', 'minute')",8.0,,
22711,,,"('minute', 'mark')",17.0,,
22713,"('siu',)",10.0,"('head', 'chef')",21.0,,
22714,,,"('chef', 'finally')",27.0,,
22717,,,"('waiter', 'waiter')",7.0,,
22718,,,"('waiter', 'asked')",33.0,,
22719,"('humble',)",8.0,,,,
22721,,,"('order', 'anything')",68.0,,
22724,"('scheme',)",7.0,,,,
22738,,,,,"('every', 'time', 'ordered')",9.0
22753,"('edited',)",6.0,,,,
22755,,,"('tried', 'restaurant')",18.0,,
22756,,,"('restaurant', 'good')",32.0,,
22757,,,"('disappointed', 'went')",22.0,,
22758,,,"('went', 'group')",38.0,,
22759,,,"('group', 'friends')",64.0,,
