,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
59,"('tail',)",1.0,0.0033112582781456954,"('program', 'totally')",1.0,0.0033222591362126247,"('experience', 'group', 'rowdy')",1,0.0033333333333333335
60,"('chefs',)",1.0,0.0033112582781456954,"('totally', 'worth')",1.0,0.0033222591362126247,"('entertaining', 'experience', 'group')",1,0.0033333333333333335
61,"('hat',)",1.0,0.0033112582781456954,"('service', 'good')",1.0,0.0033222591362126247,"('nice', 'entertaining', 'experience')",1,0.0033333333333333335
62,"('recommend',)",1.0,0.0033112582781456954,"('special', 'discounted')",1.0,0.0033222591362126247,"('good', 'nice', 'entertaining')",1,0.0033333333333333335
63,"('entertaining',)",1.0,0.0033112582781456954,"('group', 'rowdy')",1.0,0.0033222591362126247,"('service', 'good', 'nice')",1,0.0033333333333333335
64,"('bucs',)",1.0,0.0033112582781456954,"('experience', 'group')",1.0,0.0033222591362126247,"('great', 'service', 'good')",1,0.0033333333333333335
65,"('rowdy',)",1.0,0.0033112582781456954,"('entertaining', 'experience')",1.0,0.0033222591362126247,"('cook', 'great', 'service')",1,0.0033333333333333335
66,"('every',)",1.0,0.0033112582781456954,"('nice', 'entertaining')",1.0,0.0033222591362126247,"('watch', 'cook', 'great')",1,0.0033333333333333335
67,"('totally',)",1.0,0.0033112582781456954,"('good', 'nice')",1.0,0.0033222591362126247,"('fun', 'watch', 'cook')",1,0.0033333333333333335
68,"('worth',)",1.0,0.0033112582781456954,"('cook', 'great')",1.0,0.0033222591362126247,"('money', 'fun', 'watch')",1,0.0033333333333333335
69,"('lot',)",1.0,0.0033112582781456954,"('worth', 'get')",1.0,0.0033222591362126247,"('decent', 'money', 'fun')",1,0.0033333333333333335
70,"('deal',)",1.0,0.0033112582781456954,"('watch', 'cook')",1.0,0.0033222591362126247,"('lot', 'decent', 'money')",1,0.0033333333333333335
71,"('trick',)",1.0,0.0033112582781456954,"('fun', 'watch')",1.0,0.0033222591362126247,"('get', 'lot', 'decent')",1,0.0033333333333333335
72,"('decent',)",1.0,0.0033112582781456954,"('money', 'fun')",1.0,0.0033222591362126247,"('worth', 'get', 'lot')",1,0.0033333333333333335
73,"('35yrs',)",1.0,0.0033112582781456954,"('decent', 'money')",1.0,0.0033222591362126247,"('totally', 'worth', 'get')",1,0.0033333333333333335
74,"('money',)",1.0,0.0033112582781456954,"('lot', 'decent')",1.0,0.0033222591362126247,"('meals', 'drinks', 'early')",1,0.0033333333333333335
75,"('watch',)",1.0,0.0033112582781456954,"('get', 'lot')",1.0,0.0033222591362126247,"('bird', 'specials', 'dine')",1,0.0033333333333333335
76,"('cook',)",1.0,0.0033112582781456954,"('get', 'special')",1.0,0.0033222591362126247,"('service', '10', '10')",1,0.0033333333333333335
77,"('consistently',)",1.0,0.0033112582781456954,"('drinks', 'early')",1.0,0.0033222591362126247,"('everyone', 'party', 'time')",1,0.0033333333333333335
78,"('dining',)",1.0,0.0033112582781456954,"('discounted', 'meals')",1.0,0.0033222591362126247,"('make', 'sure', 'everyone')",1,0.0033333333333333335
79,"('today',)",1.0,0.0033112582781456954,"('good', 'service')",1.0,0.0033222591362126247,"('seating', 'make', 'sure')",1,0.0033333333333333335
80,"('rewards',)",1.0,0.0033112582781456954,"('make', 'sure')",1.0,0.0033222591362126247,"('priority', 'seating', 'make')",1,0.0033333333333333335
81,"('waiting',)",1.0,0.0033112582781456954,"('seating', 'make')",1.0,0.0033222591362126247,"('reservations', 'priority', 'seating')",1,0.0033333333333333335
82,"('logistics',)",1.0,0.0033112582781456954,"('reservations', 'priority')",1.0,0.0033222591362126247,"('dont', 'reservations', 'priority')",1,0.0033333333333333335
83,"('guy',)",1.0,0.0033112582781456954,"('dont', 'reservations')",1.0,0.0033222591362126247,"('service', 'dont', 'reservations')",1,0.0033333333333333335
84,"('hours',)",1.0,0.0033112582781456954,"('service', 'dont')",1.0,0.0033222591362126247,"('great', 'service', 'dont')",1,0.0033333333333333335
85,"('two',)",1.0,0.0033112582781456954,"('amazing', 'great')",1.0,0.0033222591362126247,"('amazing', 'great', 'service')",1,0.0033333333333333335
86,"('rice',)",1.0,0.0033112582781456954,"('good', 'good')",1.0,0.0033222591362126247,"('service', 'amazing', 'great')",1,0.0033333333333333335
87,"('way',)",1.0,0.0033112582781456954,"('everyone', 'party')",1.0,0.0033222591362126247,"('good', 'service', 'amazing')",1,0.0033333333333333335
88,"('funny',)",1.0,0.0033112582781456954,"('nice', 'good')",1.0,0.0033222591362126247,"('good', 'good', 'service')",1,0.0033333333333333335
89,"('overall',)",1.0,0.0033112582781456954,"('pretty', 'nice')",1.0,0.0033222591362126247,"('nice', 'good', 'good')",1,0.0033333333333333335
90,"('enjoy',)",1.0,0.0033112582781456954,"('decor', 'pretty')",1.0,0.0033222591362126247,"('pretty', 'nice', 'good')",1,0.0033333333333333335
91,"('minutes',)",1.0,0.0033112582781456954,"('good', 'decor')",1.0,0.0033222591362126247,"('decor', 'pretty', 'nice')",1,0.0033333333333333335
92,"('fantastic',)",1.0,0.0033112582781456954,"('pro', 'good')",1.0,0.0033222591362126247,"('good', 'decor', 'pretty')",1,0.0033333333333333335
93,"('meal',)",1.0,0.0033112582781456954,"('like', 'pro')",1.0,0.0033222591362126247,"('sure', 'everyone', 'party')",1,0.0033333333333333335
94,"('handle',)",1.0,0.0033112582781456954,"('sure', 'everyone')",1.0,0.0033222591362126247,"('party', 'time', 'since')",1,0.0033333333333333335
95,"('decor',)",1.0,0.0033112582781456954,"('party', 'time')",1.0,0.0033222591362126247,"('specials', 'dine', '6pm')",1,0.0033333333333333335
96,"('20',)",1.0,0.0033112582781456954,"('meals', 'drinks')",1.0,0.0033222591362126247,"('time', 'since', 'priority')",1,0.0033333333333333335
97,"('pretty',)",1.0,0.0033112582781456954,"('way', 'better')",1.0,0.0033222591362126247,"('great', 'seating', 'much')",1,0.0033333333333333335
98,"('reservations',)",1.0,0.0033112582781456954,"('seating', 'much')",1.0,0.0033222591362126247,"('good', 'great', 'seating')",1,0.0033333333333333335
99,"('sure',)",1.0,0.0033112582781456954,"('great', 'seating')",1.0,0.0033222591362126247,"('hours', 'good', 'great')",1,0.0033333333333333335
