,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
68,"('sooo',)",1.0,0.0028089887640449437,"('excellent', 'chloe')",1.0,0.0028169014084507044,"('signature', 'sushis', 'best')",1,0.002824858757062147
69,"('sushis',)",1.0,0.0028089887640449437,"('overwhelmed', 'many')",1.0,0.0028169014084507044,"('roll', 'good', 'go')",1,0.002824858757062147
70,"('island',)",1.0,0.0028089887640449437,"('question', 'love')",1.0,0.0028169014084507044,"('recommend', 'signature', 'sushis')",1,0.002824858757062147
71,"('naked',)",1.0,0.0028089887640449437,"('good', 'island')",1.0,0.0028169014084507044,"('staff', 'recommend', 'signature')",1,0.002824858757062147
72,"('verde',)",1.0,0.0028089887640449437,"('without', 'question')",1.0,0.0028169014084507044,"('looking', 'staff', 'recommend')",1,0.002824858757062147
73,"('staff',)",1.0,0.0028089887640449437,"('philly', 'without')",1.0,0.0028169014084507044,"('good', 'looking', 'staff')",1,0.002824858757062147
74,"('hamachi',)",1.0,0.0028089887640449437,"('best', 'philly')",1.0,0.0028169014084507044,"('service', 'good', 'looking')",1,0.002824858757062147
75,"('signature',)",1.0,0.0028089887640449437,"('good', 'tempura')",1.0,0.0028169014084507044,"('great', 'service', 'good')",1,0.002824858757062147
76,"('without',)",1.0,0.0028089887640449437,"('sushis', 'best')",1.0,0.0028169014084507044,"('go', 'great', 'service')",1,0.002824858757062147
77,"('salmon',)",1.0,0.0028089887640449437,"('signature', 'sushis')",1.0,0.0028169014084507044,"('good', 'go', 'great')",1,0.002824858757062147
78,"('calamari',)",1.0,0.0028089887640449437,"('recommend', 'signature')",1.0,0.0028169014084507044,"('tuna', 'roll', 'good')",1,0.002824858757062147
79,"('question',)",1.0,0.0028089887640449437,"('staff', 'recommend')",1.0,0.0028169014084507044,"('naked', 'tuna', 'excellent')",1,0.002824858757062147
80,"('attractive',)",1.0,0.0028089887640449437,"('looking', 'staff')",1.0,0.0028169014084507044,"('spicy', 'tuna', 'roll')",1,0.002824858757062147
81,"('chloe',)",1.0,0.0028089887640449437,"('good', 'looking')",1.0,0.0028169014084507044,"('roll', 'double', 'spicy')",1,0.002824858757062147
82,"('decant',)",1.0,0.0028089887640449437,"('go', 'great')",1.0,0.0028169014084507044,"('island', 'roll', 'double')",1,0.002824858757062147
83,"('special',)",1.0,0.0028089887640449437,"('good', 'go')",1.0,0.0028169014084507044,"('good', 'island', 'roll')",1,0.002824858757062147
84,"('looking',)",1.0,0.0028089887640449437,"('tuna', 'roll')",1.0,0.0028169014084507044,"('roll', 'good', 'island')",1,0.002824858757062147
85,"('cake',)",1.0,0.0028089887640449437,"('roll', 'double')",1.0,0.0028169014084507044,"('chloe', 'roll', 'good')",1,0.002824858757062147
86,"('others',)",1.0,0.0028089887640449437,"('island', 'roll')",1.0,0.0028169014084507044,"('excellent', 'chloe', 'roll')",1,0.002824858757062147
