,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
75,,,,"('best', 'avocado')",1.0,0.010526315789473684,"('best', 'avocado', 'favorite')",1,0.010638297872340425
76,,,,"('hibachi', 'excellent')",1.0,0.010526315789473684,"('excellent', 'best', 'avocado')",1,0.010638297872340425
77,,,,"('curry', 'pink')",1.0,0.010526315789473684,"('hibachi', 'excellent', 'best')",1,0.010638297872340425
78,,,,"('birthday', 'good')",1.0,0.010526315789473684,"('great', 'hibachi', 'excellent')",1,0.010638297872340425
79,,,,"('perfect', 'birthday')",1.0,0.010526315789473684,"('perfect', 'birthday', 'good')",1,0.010638297872340425
80,,,,"('hibachi', 'perfect')",1.0,0.010526315789473684,"('salad', 'excellent', 'curry')",1,0.010638297872340425
81,,,,"('delicious', 'good')",1.0,0.010526315789473684,"('hibachi', 'perfect', 'birthday')",1,0.010638297872340425
82,,,,"('roll', 'delicious')",1.0,0.010526315789473684,"('great', 'hibachi', 'perfect')",1,0.010638297872340425
83,,,,"('lady', 'roll')",1.0,0.010526315789473684,"('delicious', 'good', 'great')",1,0.010638297872340425
84,,,,"('pink', 'lady')",1.0,0.010526315789473684,"('roll', 'delicious', 'good')",1,0.010638297872340425
85,,,,"('good', 'af')",1.0,0.010526315789473684,"('lady', 'roll', 'delicious')",1,0.010638297872340425
86,,,,,,,"('pink', 'lady', 'roll')",1,0.010638297872340425
87,,,,,,,"('curry', 'pink', 'lady')",1,0.010638297872340425
88,,,,,,,"('excellent', 'curry', 'pink')",1,0.010638297872340425
89,,,,,,,"('deal', 'good', 'af')",1,0.010638297872340425
