,1-Gram,Frequency,Percent Total 1-Grams,2-Gram,Frequency,Percent Total 2-Grams,3-Gram,Frequency,Percent Total 3-Grams
75,"('friendliest',)",1.0,0.008695652173913044,"('walk', 'door')",1.0,0.008771929824561403,"('door', 'priceless', 'lunch')",1,0.008849557522123894
76,"('ramen',)",1.0,0.008695652173913044,"('smiles', 'walk')",1.0,0.008771929824561403,"('walk', 'door', 'priceless')",1,0.008849557522123894
77,"('no',)",1.0,0.008695652173913044,"('hugs', 'smiles')",1.0,0.008771929824561403,"('smiles', 'walk', 'door')",1,0.008849557522123894
78,"('nan',)",1.0,0.008695652173913044,"('family', 'hugs')",1.0,0.008771929824561403,"('hugs', 'smiles', 'walk')",1,0.008849557522123894
79,"('guys',)",1.0,0.008695652173913044,"('amazing', 'family')",1.0,0.008771929824561403,"('family', 'hugs', 'smiles')",1,0.008849557522123894
80,"('rocks',)",1.0,0.008695652173913044,"('ana', 'amazing')",1.0,0.008771929824561403,"('amazing', 'family', 'hugs')",1,0.008849557522123894
81,"('music',)",1.0,0.008695652173913044,"('served', 'ana')",1.0,0.008771929824561403,"('ana', 'amazing', 'family')",1,0.008849557522123894
82,"('plus',)",1.0,0.008695652173913044,"('authentic', 'served')",1.0,0.008771929824561403,"('served', 'ana', 'amazing')",1,0.008849557522123894
83,"('town',)",1.0,0.008695652173913044,"('deal', 'town')",1.0,0.008771929824561403,"('authentic', 'served', 'ana')",1,0.008849557522123894
84,"('though',)",1.0,0.008695652173913044,"('plus', 'music')",1.0,0.008771929824561403,"('plus', 'music', 'rocks')",1,0.008849557522123894
85,,,,"('amazing', 'authentic')",1.0,0.008771929824561403,"('music', 'rocks', 'guys')",1,0.008849557522123894
86,,,,"('music', 'rocks')",1.0,0.008771929824561403,"('rocks', 'guys', 'great')",1,0.008849557522123894
87,,,,"('friendly', 'went')",1.0,0.008771929824561403,"('ramen', 'best', 'friendliest')",1,0.008849557522123894
88,,,,"('beyond', 'friendly')",1.0,0.008771929824561403,"('beyond', 'friendly', 'went')",1,0.008849557522123894
89,,,,"('staff', 'beyond')",1.0,0.008771929824561403,"('staff', 'beyond', 'friendly')",1,0.008849557522123894
90,,,,"('amazing', 'staff')",1.0,0.008771929824561403,"('amazing', 'staff', 'beyond')",1,0.008849557522123894
91,,,,"('good', 'amazing')",1.0,0.008771929824561403,"('good', 'amazing', 'staff')",1,0.008849557522123894
92,,,,"('excellent', 'good')",1.0,0.008771929824561403,"('service', 'good', 'amazing')",1,0.008849557522123894
93,,,,"('anywhere', 'excellent')",1.0,0.008771929824561403,"('good', 'service', 'good')",1,0.008849557522123894
94,,,,"('service', 'anywhere')",1.0,0.008771929824561403,"('excellent', 'good', 'service')",1,0.008849557522123894
95,,,,"('friendliest', 'service')",1.0,0.008771929824561403,"('anywhere', 'excellent', 'good')",1,0.008849557522123894
96,,,,"('best', 'friendliest')",1.0,0.008771929824561403,"('service', 'anywhere', 'excellent')",1,0.008849557522123894
97,,,,"('ramen', 'best')",1.0,0.008771929824561403,"('friendliest', 'service', 'anywhere')",1,0.008849557522123894
98,,,,"('great', 'ramen')",1.0,0.008771929824561403,"('best', 'friendliest', 'service')",1,0.008849557522123894
99,,,,"('no', 'great')",1.0,0.008771929824561403,"('great', 'ramen', 'best')",1,0.008849557522123894
